id,observed_on,created_at,updated_at,oauth_application_id,place_guess,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,nombre_asp,manejo,estatus,siglas_cat,nombre_ac,siglas_ac,descripcion_ac,area_asp,distancia_asp,rio,tipo_rio,area_rio,distancia_rio,conteo
1289120,3/12/2015,12/3/2015 23:15,28/06/2017 03:44:19,2,"Alfaro Ruiz, CR-AL, CR",10.23205301,-84.42598841,Tamandua mexicana,Tamandua mexicana,Northern Tamandua,Mammalia,Juan Castro Blanco,Parque Nacional,Estatal,PN,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,1429039.712,4806.781296,Rio Tapezco,Rio,0.209238186,0.005884667,1
1289379,3/12/2015,13/03/2015 03:21:32,13/03/2015 03:21:36,,,8.697886,-83.1075,Leopardus pardalis,Leopardus pardalis,Ocelot,Mammalia,Piedras Blancas,Parque Nacional,Estatal,PN,Area de Conservacion Osa,ACOSA,Area terrestre protegida,1413392.827,7162.323137,Rio Coto Colorado,Rio,0.120580466,0.003846044,1
1293221,1/23/2015,15/03/2015 02:04:26,13/10/2020 02:47:00,2,"Montes de Oro, CR-PU, CR",10.08617561,-84.7902293,Northern Tamandua,Tamandua mexicana,Northern Tamandua,Mammalia,Estero Puntarenas y Manglares Asociados,Humedal,Estatal,HH,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,524109.4147,8435.202123,Quebrada Del Palo,Quebrada,0.148793319,0.002202474,1
1293222,1/29/2015,15/03/2015 02:04:15,13/10/2020 02:50:44,2,"Abangares, CR-GU, CR",10.23965381,-84.99140523,Tamandúa norteño,Tamandua mexicana,Northern Tamandua,Mammalia,Cuenca del Rio Abangares,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,436768.4204,7278.219918,Rio Congo,Rio,0.184886729,0.00032595,1
1293223,2/13/2015,15/03/2015 02:04:29,18/01/2022 18:50:27,2,"Tilarán, CR-GU, CR",10.43678121,-84.94569323,Martilla,Bassaricyon gabbii,Northern Olingo,Mammalia,Cuenca del Rio Abangares,Zona Protectora,Estatal,ZP,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,436768.4204,10318.07757,Quebrada Grande,Quebrada,0.091644604,0.002030066,1
1293224,2/24/2015,15/03/2015 02:04:20,13/10/2020 02:47:43,2,"Tilarán, CR-GU, CR",10.48720386,-84.9804437,Striped Hog-nosed Skunk,Conepatus semistriatus,Striped Hog-nosed Skunk,Mammalia,Volcan Tenorio,Parque Nacional,Estatal,PN,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,1289787.366,8869.657429,Rio Santa Rosa,Rio,0.123522869,0.008264223,1
1293225,3/9/2015,15/03/2015 02:04:35,13/10/2020 02:44:31,2,"Bagaces, CR-GU, CR",10.4748778,-85.1875885,Mantled Howler Monkey,Alouatta palliata,Mantled Howler Monkey,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,11578.63995,Rio Blanco,Rio,0.352113304,0.005762016,1
1335600,3/24/2015,24/03/2015 14:56:50,4/3/2021 13:08,2,"Matina, CR-LI, CR",10.0493332,-83.2985248,Tamandua mexicana,Tamandua mexicana,Northern Tamandua,Mammalia,Rio Pacuare,Reserva Forestal,Estatal,RF,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,1318934.532,7835.018456,Rio Chirripo,Rio,0.077748119,0.0045315,1
1336002,3/24/2015,24/03/2015 18:47:52,4/3/2021 13:09,2,"Guácimo, CR-LI, CR",10.2060541,-83.7332256,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,218.5999283,Rio Jimenez,Rio,0.14858388,0.006283299,1
1336750,3/24/2015,24/03/2015 23:50:37,18/01/2022 18:50:20,2,"Heredia, CR-HE, CR",9.9996776,-84.11244767,Roedores,Rodentia,Rodents,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,8993.825488,Rio Bermudez,Rio,0.178104427,0.020550079,1
1340119,3/26/2015,26/03/2015 10:46:12,26/07/2017 17:07:57,2,"Vásquez de Coronado, Braulio Carrillo, CR-SJ, CR",10.14764723,-83.95734074,Didelphis marsupialis,Didelphis marsupialis,Southern Opossum,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,0,Rio Hondura,Rio,0.080541019,0.007730352,1
1340312,3/26/2015,26/03/2015 14:41:10,15/07/2020 05:39:26,2,,10.3924036,-83.96799469,Tamandúa norteño,Tamandua mexicana,Northern Tamandua,Mammalia,La Selva,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,251205.6462,3119.97585,Rio Puerto Viejo,Rio,0.396422889,0.002530974,1
1342981,3/27/2015,27/03/2015 17:27:11,5/5/2018 15:51,2,"San José, CR",9.9673693,-84.0785607,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Cerros de La Carpintera,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,239057.5502,9388.630596,Rio Virilla,Rio,0.089731505,0.000564349,1
1345777,3/28/2015,28/03/2015 20:33:15,20/08/2019 20:51:46,2,"Pococí, CR-LI, CR",10.2001137,-83.9022506,Zorro hediondo,Conepatus semistriatus,Striped Hog-nosed Skunk,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,0,Rio Chirripo,Rio,0.100788117,0.007898698,1
1346056,3/28/2015,28/03/2015 22:53:19,7/10/2020 20:49,2,"Siquirres, CR-LI, CR",10.12543332,-83.5572841,Coendou mexicanus,Coendou mexicanus,Mexican Hairy Dwarf Porcupine,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,4508.98634,Rio Peje,Rio,0.181029355,0.003089539,1
1373363,4/3/2015,7/4/2015 3:37,7/10/2020 20:41,2,"Sarapiquí, CR-HE, CR",10.26373167,-83.92562833,Mexican Hairy Dwarf Porcupine,Coendou mexicanus,Mexican Hairy Dwarf Porcupine,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,4435.978381,Quebrada Ceiba,Quebrada,0.171663936,0.012041034,1
1420789,4/19/2015,24/04/2015 20:56:30,18/01/2022 20:57:45,2,"Sarapiquí, CR-HE, CR",10.39252056,-83.96801502,Zorro,Didelphidae,Opossums,Mammalia,La Selva,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,251205.6462,3112.473326,Rio Puerto Viejo,Rio,0.396422889,0.002465129,1
1456804,5/5/2015,5/5/2015 12:35,7/10/2020 20:45,2,,10.34517667,-83.95570833,Mapache,Procyon lotor,Common Raccoon,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,5133.541554,Rio Puerto Viejo,Rio,0.396422889,0.004063973,1
1460075,5/6/2015,6/5/2015 18:12,7/10/2020 20:40,2,"San Carlos, CR-AL, CR",10.59367955,-84.50993657,Coendou mexicanus,Coendou mexicanus,Mexican Hairy Dwarf Porcupine,Mammalia,Duaru,Refugio Nacional de Vida Silvestre,Privado,RNVS,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,26509.06502,7592.595339,Quebrada Santa Maria,Quebrada,0.091695513,0.009268858,1
1469198,,9/5/2015 18:30,26/11/2020 23:34:40,2,,,,Rata,Didelphis,Large American Opossums,Mammalia,,,,,,,,,#¿NOMBRE?,,,,#¿NOMBRE?,1
1469528,5/9/2015,9/5/2015 19:03,3/3/2020 0:13,2,"Sarapiquí, CR-HE, CR",10.43800839,-84.00092687,Nine-banded Armadillo,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,La Selva,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,251205.6462,712.2606691,Rio Puerto Viejo,Rio,0.396422889,0.004491495,1
1470353,5/5/2015,9/5/2015 21:53,7/10/2020 20:45,2,"Sarapiquí, CR-HE, CR",10.37359167,-83.96953,Nine-banded Armadillo,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,2630.21153,Rio Puerto Viejo,Rio,0.396422889,0.002135509,1
1473315,5/10/2015,10/5/2015 13:34,5/5/2018 15:51,2,"Corredores, CR-PU, CR",8.5892426,-82.8877297,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Lacustrino Laguna del Paraguas,Humedal,Estatal,HH,Area de Conservacion La Amistad Pacifico,ACLAP,Area terrestre protegida,4958.370014,24122.42832,Rio Coloradito,Rio,0.188631397,0.006573039,1
1480216,5/12/2015,12/5/2015 12:22,16/05/2018 22:29:11,2,"Pococí, CR-LI, CR",10.20287684,-83.81398993,Perezoso de tres dedos,Bradypus variegatus,Brown-throated Three-toed Sloth,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,3658.505787,Rio Toro Amarillo,Rio,0.253876135,0.000294758,1
1484427,1/17/2015,13/05/2015 15:10:14,13/05/2015 15:10:17,3,,,,nasua,Nasua,Lowland Coatis,Mammalia,,,,,,,,,#¿NOMBRE?,,,,#¿NOMBRE?,1
1484428,5/13/2015,13/05/2015 15:10:14,23/09/2021 13:34:41,3,"Autopista 34, Parrita, Puntarenas, CR",9.533552,-84.484542,Grisón,Galictis vittata,Greater Grison,Mammalia,Playa Hermosa-Punta Mala,Refugio Nacional de Vida Silvestre,Estatal,RNVS,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,37127.76334,4187.176491,Rio Tulin,Rio,0.058579035,0.036730479,1
1484849,5/13/2015,13/05/2015 17:33:41,18/01/2022 18:54:47,2,"Sarapiquí, CR-HE, CR",10.24575333,-83.91772,Mammals,Mammalia,Mammals,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,3811.962131,Rio Sucio,Rio,0.146028613,0.0153259,1
1504986,5/17/2015,18/05/2015 04:04:58,16/05/2018 22:29:15,2,"Pococí, CR-LI, CR",10.20830813,-83.83187993,puercoespín tropical,Coendou mexicanus,Mexican Hairy Dwarf Porcupine,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,4857.158612,Rio Blanco,Rio,0.288165372,0.006022601,1
1507370,4/13/2015,18/05/2015 16:25:22,11/11/2020 15:04,2,"Tilarán, CR-GU, CR",10.4812798,-84.9816405,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Volcan Tenorio,Parque Nacional,Estatal,PN,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,1289787.366,9532.550471,Rio Santa Rosa,Rio,0.123522869,0.003983429,1
1507371,5/18/2015,18/05/2015 16:25:23,11/11/2020 15:04,2,"Tilarán, CR-GU, CR",10.52161885,-84.96284391,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Volcan Tenorio,Parque Nacional,Estatal,PN,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,1289787.366,5173.528528,Rio Sabalo,Rio,0.028548643,0.029318719,1
1515901,5/20/2015,20/05/2015 14:48:51,13/10/2020 02:38:12,2,"Puntarenas, CR-PU, CR",10.10245163,-84.91946036,Mapache,Procyon lotor,Common Raccoon,Mammalia,Estero Puntarenas y Manglares Asociados,Humedal,Estatal,HH,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,524109.4147,3612.474623,Rio Lagarto,Rio,0.358512423,0.004062088,1
1517812,5/20/2015,20/05/2015 21:55:47,1/5/2017 19:21,2,"Guácimo, CR-LI, CR",10.2567069,-83.5578168,Mantled Howler Monkey,Alouatta palliata,Mantled Howler Monkey,Mammalia,Tortuguero,Parque Nacional,Estatal,PN,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,2645925.548,12632.81371,Rio Parismina,Rio,0.04159118,0.009834736,1
1524441,4/22/2015,22/05/2015 13:58:27,28/07/2015 17:23:58,3,"Autopista 34, Garabito, Puntarenas, CR",9.788643,-84.603744,New World Leaf-nosed Bats,Phyllostomidae,New World Leaf-nosed Bats,Mammalia,Carara,Parque Nacional,Estatal,PN,Area de Conservacion Pacifico Central,ACOPAC,Area terrestre protegida,533065.2284,0,Quebrada Bonilla,Quebrada,0.072347938,0.008861829,1
1524442,5/22/2015,22/05/2015 13:58:17,14/07/2020 19:18:43,3,"Autopista 32, Pococí, Limón, CR",10.217035,-83.866463,Northern Tamandua,Tamandua mexicana,Northern Tamandua,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,3088.461553,Rio Costa Rica,Rio,0.182056123,0.008708873,1
1542743,5/25/2015,25/05/2015 16:49:01,25/05/2015 16:49:03,3,"Nicoya, Nicoya, Guanacaste, CR",9.88204,-85.518434,Puercoespin,,,Mammalia,Werner Sauter,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion Tempisque,ACT,Area terrestre protegida,14542.11604,106.1273709,Rio Buenavista,Rio,1.35E-06,0.04351775,1
1551663,5/27/2015,27/05/2015 13:30:19,27/05/2015 19:40:13,3,"Autopista 32, Pococí, Limón, CR",10.20384306,-83.82031172,Hoffmann's Two-toed Sloth,Choloepus hoffmanni,Hoffmann's Two-toed Sloth,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,4201.530744,Rio Toro Amarillo,Rio,0.253876135,0.005940899,1
1572507,6/1/2015,1/6/2015 13:01,5/5/2018 15:48,2,"Pococí, CR-LI, CR",10.20275811,-83.80316124,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,3048.515804,Rio Tortugero,Rio,0.178504654,0.010372247,1
1572508,6/1/2015,1/6/2015 13:01,26/03/2016 01:00:28,2,"Guácimo, CR-LI, CR",10.19914756,-83.66600752,S granatensis,Sciurus granatensis,Red-tailed Squirrel,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,6900.03315,Rio Parismina,Rio,0.212253441,0.013576477,1
1574952,6/1/2015,1/6/2015 21:50,1/6/2015 21:50,2,,10.1889492,-83.601456,Nasua narica,Nasua narica,White-nosed Coati,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,12915.02048,Rio Dos Novillos,Rio,0.264584081,0.004293637,1
1577381,6/2/2015,2/6/2015 12:09,18/01/2022 18:52:54,2,"Sarapiquí, CR-HE, CR",10.24696167,-83.91819667,Mammals,Mammalia,Mammals,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,3858.198878,Rio Sucio,Rio,0.146028613,0.015615736,1
1580682,6/2/2015,3/6/2015 2:45,4/6/2015 8:07,2,,10.0302066,-83.5538536,Common Opossum,Didelphis marsupialis,Southern Opossum,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,1365.210523,Rio Siquirres,Rio,0.110017173,0.021740995,1
1595884,6/5/2015,5/6/2015 23:27,26/03/2016 00:35:27,2,"Vásquez de Coronado, Braulio Carrillo, CR-SJ, CR",10.0922746,-83.9804831,D. marsupialis,Didelphis marsupialis,Southern Opossum,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,0,Rio Hondura,Rio,0.080541019,0.018097171,1
1599438,6/6/2015,6/6/2015 14:20,17/05/2022 21:13:18,3,"Autopista 32, Pococí, Limón, CR",10.206445,-83.826361,White-nosed Coati,Nasua narica,White-nosed Coati,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,4881.45199,Rio Blanco,Rio,0.288165372,0.009657906,1
1610653,6/9/2015,9/6/2015 12:29,25/03/2016 21:15:00,2,"Pococí, CR-LI, CR",10.21263828,-83.85686654,D novemcinctus,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,3414.819526,Rio Costa Rica,Rio,0.182056123,0.001752629,1
1614267,6/10/2015,10/6/2015 12:06,18/01/2022 21:00:54,2,"Sarapiquí, CR-HE, CR",10.32631333,-83.94663833,Zorro pelon,Didelphidae,Opossums,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,7241.65183,Rio Puerto Viejo,Rio,0.396422889,0.00285808,1
1614268,6/10/2015,10/6/2015 12:06,18/01/2022 21:00:50,2,"Sarapiquí, CR-HE, CR",10.36118167,-83.96237,Conejo (macho),Leporidae,Hares and Rabbits,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,3640.067692,Rio Puerto Viejo,Rio,0.396422889,0.006554669,1
1614275,6/10/2015,10/6/2015 12:10,18/01/2022 18:54:31,2,"Sarapiquí, CR-HE, CR",10.36918667,-83.96644,Mammals,Mammalia,Mammals,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,2991.028468,Rio Puerto Viejo,Rio,0.396422889,0.004273668,1
1614308,6/10/2015,10/6/2015 12:26,18/01/2022 18:54:20,2,"Sarapiquí, CR-HE, CR",10.42367833,-83.99288333,Mammals,Mammalia,Mammals,Mammalia,La Selva,Zona Protectora,Estatal,ZP,Area de Conservacion Central,ACC,Area terrestre protegida,251205.6462,560.4852822,Rio Puerto Viejo,Rio,0.396422889,0.002321358,1
1620575,6/11/2015,11/6/2015 22:06,25/03/2016 21:22:18,2,"Siquirres, CR-LI, CR",10.23876454,-83.48116288,D. marsupialis,Didelphis marsupialis,Southern Opossum,Mammalia,Tortuguero,Parque Nacional,Estatal,PN,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,2645925.548,12242.42475,Rio Reventazon,Rio,0.17175842,0.002176298,1
1621293,6/11/2015,12/6/2015 4:46,12/6/2015 4:45,2,,10.083292,-83.5555478,Mapache,Procyon lotor,Common Raccoon,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,1014.536086,Rio Reventazon,Rio,0.234298377,0.003645754,1
1627449,6/13/2015,13/06/2015 18:35:17,14/07/2020 19:18:28,2,"Siquirres, CR-LI, CR",10.1017406,-83.52239586,Northern Tamandua,Tamandua mexicana,Northern Tamandua,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,2858.430438,Rio Siquirres,Rio,0.110017173,0.005582119,1
1634676,6/15/2015,15/06/2015 12:48:33,18/01/2022 18:54:00,2,"Pococí, CR-LI, CR",10.2018202,-83.9025401,Mammals,Mammalia,Mammals,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,0,Rio Chirripo,Rio,0.100788117,0.006456309,1
1634707,6/15/2015,15/06/2015 13:08:19,26/03/2016 00:52:39,2,"Guácimo, CR-LI, CR",10.2063285,-83.7354416,Armadillo,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,248.811311,Rio Jimenez,Rio,0.14858388,0.00405038,1
1639845,6/16/2015,16/06/2015 21:42:59,7/5/2018 20:28,2,"Guácimo, CR-LI, CR",10.2496318,-83.6421259,Jaguarundi,Herpailurus yagouaroundi,Jaguarundi,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,10766.79456,Rio Platanar,Rio,0.155765463,0.012445519,1
1643485,6/17/2015,18/06/2015 04:07:36,11/11/2020 15:04,2,"Siquirres, CR-LI, CR",10.0798205,-83.5597234,Tlacuache cuatrojos gris,Philander opossum,Gray Four-eyed Opossum,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,1470.40833,Rio Reventazon,Rio,0.234298377,0.006230412,1
1644045,6/18/2015,18/06/2015 12:52:23,18/12/2020 19:34:57,2,"Sarapiquí, CR-HE, CR",10.447475,-84.10035667,Nine-banded Armadillo,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Lapa Verde,Refugio Nacional de Vida Silvestre,Privado,RNVS,Area de Conservacion Arenal Huetar Norte,ACAHN,Area terrestre protegida,66099.86997,3167.627403,Rio Sarapiqui,Rio,0.086011144,0.00096757,1
1649113,6/19/2015,19/06/2015 23:08:22,5/5/2018 16:12,2,"Limón, CR-LI, CR",9.9844258,-83.0592597,Ardillas de árbol,Sciurus,Tree Squirrels,Mammalia,Limoncito,Refugio Nacional de Vida Silvestre,Mixto,RNVS,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,109795.9061,1894.712817,Rio Limoncito,Rio,0.148225519,0.009252419,1
1649132,6/19/2015,19/06/2015 23:24:39,20/08/2019 20:51:46,2,"Limón, CR-LI, CR",9.813963493,-82.9107343,Zorrillo de espalda blanca sureño,Conepatus semistriatus,Striped Hog-nosed Skunk,Mammalia,Cahuita,Parque Nacional,Estatal,PN,Area de Conservacion La Amistad Caribe,ACLAC,Area marina protegida,2331166.235,11533.04707,Rio Estrella,Rio,0.029647317,0.022651311,1
1680570,6/23/2015,24/06/2015 03:06:47,5/5/2018 15:57,2,"Guácimo, CR-LI, CR",10.20380218,-83.59754342,Armadillo nueve bandas,Dasypus novemcinctus,Nine-banded Armadillo,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,14199.81142,Rio Dos Novillos,Rio,0.264584081,0.008193638,1
1680632,6/23/2015,24/06/2015 03:44:21,5/5/2018 15:51,2,"Siquirres, CR-LI, CR",10.1200343,-83.55069296,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,3740.240699,Rio Peje,Rio,0.181029355,0.004954141,1
1694112,6/26/2015,26/06/2015 12:46:15,18/01/2022 18:10:33,2,"Sarapiquí, CR-HE, CR",10.24512854,-83.9175885,Säugetiere,Mammalia,Mammals,Mammalia,Cordillera Volcanica Central,Reserva Forestal,Estatal,RF,Area de Conservacion Central,ACC,Area terrestre protegida,5863264.646,3778.427006,Rio Sucio,Rio,0.146028613,0.015289702,1
1714219,7/1/2015,1/7/2015 21:36,5/5/2018 15:49,2,"Guácimo, CR-LI, CR",10.2021084,-83.6707492,Ardilla centroamericana,Sciurus variegatoides,Variegated Squirrel,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,6380.059539,Rio Guacimo,Rio,0.089409124,0.009246444,1
1717379,7/2/2015,3/7/2015 0:51,5/5/2018 15:58,2,"Guácimo, CR-LI, CR",10.19596599,-83.64751282,Tamandúa norteño,Tamandua mexicana,Northern Tamandua,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,8926.886173,Rio Parismina,Rio,0.212253441,0.000878868,1
1721663,7/4/2015,4/7/2015 12:24,14/07/2020 19:17:01,2,"Sarapiquí, CR-HE, CR",10.33884,-83.95267667,Northern Tamandua,Tamandua mexicana,Northern Tamandua,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,5823.299178,Rio Puerto Viejo,Rio,0.396422889,0.003487239,1
1745093,7/11/2015,11/7/2015 18:27,11/7/2015 18:28,2,,10.14374451,-83.57284297,Sciurus sp.,Sciurus,Tree Squirrels,Mammalia,Cuenca Rio Siquirres,Zona Protectora,Estatal,ZP,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,68985.7571,7033.940124,Rio Germania,Rio,0.118775026,0.001377689,1
1745453,7/11/2015,11/7/2015 19:46,11/7/2015 19:46,2,,10.07204724,-83.98506044,Procyon lotor,Procyon lotor,Common Raccoon,Mammalia,Braulio Carrillo,Parque Nacional,Estatal,PN,Area de Conservacion Central,ACC,Area terrestre protegida,4993143.821,0,Rio Zurqui,Rio,0.061477927,0.006756783,1
1752227,7/13/2015,13/07/2015 16:17:30,5/5/2018 16:12,2,"Siquirres, CR-LI, CR",10.0986312,-83.5134128,Tlacuache sureño,Didelphis marsupialis,Southern Opossum,Mammalia,Rio Pacuare,Reserva Forestal,Estatal,RF,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,1318934.532,2657.319441,Rio Siquirres,Rio,0.110017173,0.004631555,1
1752228,7/13/2015,13/07/2015 16:19:28,5/5/2018 15:48,2,"Siquirres, CR-LI, CR",10.0986312,-83.5134128,Perezoso de dos dedos,Choloepus hoffmanni,Hoffmann's Two-toed Sloth,Mammalia,Rio Pacuare,Reserva Forestal,Estatal,RF,Area de Conservacion La Amistad Caribe,ACLAC,Area terrestre protegida,1318934.532,2657.319441,Rio Siquirres,Rio,0.110017173,0.004631555,1
1753003,7/13/2015,13/07/2015 20:07:52,17/05/2022 21:19:35,2,"Guácimo, CR-LI, CR",10.1805907,-83.6231883,White-nosed Coati,Nasua narica,White-nosed Coati,Mammalia,Acuiferos Guacimo y Pococi,Zona Protectora,Estatal,ZP,Area de Conservacion Tortuguero,ACTo,Area terrestre protegida,426263.7032,11594.62999,Rio Dos Novillos,Rio,0.264584081,0.015365947,1
1766784,6/4/2015,15/07/2015 20:14:41,20/07/2022 22:55:18,3,"Autopista 1, Bagaces, Guanacaste, CR",10.535681,-85.289164,New World Monkeys,Platyrrhini,New World Monkeys,Mammalia,Lomas de Barbudal,Reserva Biologica,Estatal,RB,Area de Conservacion Arenal-Tempisque,ACAT,Area terrestre protegida,348829.021,7622.990178,Rio Enmedio,Rio,0.047071929,0.003964008,1
